# t(ms)	mean_x1	mean_x2
144.4	-1.67382	-1.77326
144.45	-1.67319	-1.77286
144.5	-1.67294	-1.7725
144.55	-1.6889	-1.77211
144.6	-1.65696	-1.77187
144.65	-1.68503	-1.77154
144.7	-1.66843	-1.77114
144.75	-1.68877	-1.77082
144.8	-1.68023	-1.77046
144.85	-1.68334	-1.7701
144.9	-1.69855	-1.76985
144.95	-1.66567	-1.76954
145	-1.66518	-1.76926
145.05	-1.67443	-1.76894
145.1	-1.67587	-1.76863
145.15	-1.67459	-1.76823
145.2	-1.67596	-1.76794
145.25	-1.68787	-1.76773
145.3	-1.66767	-1.76749
145.35	-1.68183	-1.76725
145.4	-1.68122	-1.76693
145.45	-1.67118	-1.7666
145.5	-1.66727	-1.76633
145.55	-1.68863	-1.76595
145.6	-1.67567	-1.76567
145.65	-1.69462	-1.7654
145.7	-1.67076	-1.76512
145.75	-1.67329	-1.76468
145.8	-1.68548	-1.76437
145.85	-1.69458	-1.76405
145.9	-1.67309	-1.76372
145.95	-1.67497	-1.76334
146	-1.67917	-1.763
146.05	-1.67441	-1.7627
146.1	-1.6806	-1.76241
146.15	-1.67792	-1.76203
146.2	-1.67705	-1.76177
146.25	-1.68885	-1.76151
146.3	-1.68843	-1.76115
146.35	-1.66836	-1.7608
146.4	-1.6782	-1.76045
146.45	-1.6704	-1.76015
146.5	-1.67839	-1.75989
146.55	-1.69993	-1.75956
146.6	-1.68355	-1.75931
146.65	-1.6727	-1.75908
146.7	-1.69098	-1.75883
146.75	-1.68532	-1.75844
146.8	-1.67114	-1.7581
146.85	-1.66554	-1.75786
146.9	-1.67295	-1.7576
146.95	-1.67304	-1.75734
147	-1.6667	-1.75699
147.05	-1.67834	-1.75672
147.1	-1.66287	-1.75633
147.15	-1.68403	-1.75604
147.2	-1.6757	-1.75582
147.25	-1.67159	-1.75558
147.3	-1.6647	-1.75536
147.35	-1.6614	-1.75509
147.4	-1.69806	-1.75477
147.45	-1.69848	-1.7545
147.5	-1.69089	-1.75418
147.55	-1.68492	-1.75386
147.6	-1.68239	-1.75353
147.65	-1.67694	-1.75327
147.7	-1.67616	-1.75296
147.75	-1.67076	-1.75261
147.8	-1.6867	-1.75232
147.85	-1.67448	-1.75202
147.9	-1.66171	-1.75178
147.95	-1.68011	-1.75154
148	-1.68081	-1.75113
148.05	-1.65602	-1.7507
148.1	-1.67575	-1.75043
148.15	-1.67324	-1.75018
148.2	-1.66956	-1.74989
148.25	-1.66889	-1.74966
148.3	-1.68251	-1.74944
148.35	-1.66786	-1.74913
148.4	-1.66603	-1.74885
148.45	-1.67184	-1.74848
148.5	-1.67034	-1.74817
148.55	-1.68034	-1.74788
148.6	-1.66788	-1.74756
148.65	-1.68236	-1.74725
148.7	-1.67058	-1.74701
148.75	-1.67747	-1.74677
148.8	-1.67763	-1.74653
148.85	-1.67344	-1.74635
148.9	-1.67042	-1.74606
148.95	-1.66922	-1.74573
149	-1.68215	-1.74554
149.05	-1.65565	-1.74524
149.1	-1.66764	-1.74499
149.15	-1.66588	-1.74469
149.2	-1.67713	-1.74443
149.25	-1.66769	-1.74415
149.3	-1.66577	-1.74375
149.35	-1.65273	-1.74348
149.4	-1.68157	-1.74324
149.45	-1.66842	-1.74286
149.5	-1.66946	-1.74259
149.55	-1.68003	-1.74231
149.6	-1.6878	-1.74198
149.65	-1.66926	-1.7417
149.7	-1.68684	-1.74131
149.75	-1.66284	-1.74105
149.8	-1.65008	-1.74074
149.85	-1.68784	-1.74051
149.9	-1.67042	-1.74013
149.95	-1.66668	-1.73979
150	-1.67702	-1.73959
150.05	-1.68115	-1.73939
150.1	-1.67821	-1.73907
150.15	-1.67822	-1.73877
150.2	-1.67144	-1.73842
150.25	-1.67282	-1.73814
150.3	-1.67881	-1.73787
150.35	-1.68096	-1.73758
150.4	-1.69007	-1.7373
150.45	-1.67818	-1.73711
150.5	-1.66952	-1.73686
150.55	-1.66742	-1.73666
150.6	-1.6897	-1.73639
150.65	-1.66419	-1.7362
150.7	-1.66923	-1.73601
150.75	-1.65211	-1.73583
150.8	-1.68273	-1.73568
150.85	-1.67045	-1.7355
150.9	-1.67992	-1.73523
150.95	-1.66185	-1.73503
151	-1.65705	-1.73479
151.05	-1.67608	-1.73447
151.1	-1.66816	-1.73414
151.15	-1.66897	-1.73381
151.2	-1.68929	-1.73358
151.25	-1.65629	-1.73326
151.3	-1.67865	-1.73298
151.35	-1.66197	-1.73269
151.4	-1.67654	-1.73237
151.45	-1.68306	-1.73209
151.5	-1.66824	-1.7318
151.55	-1.67345	-1.73147
151.6	-1.65619	-1.73111
151.65	-1.66395	-1.73084
151.7	-1.67104	-1.73056
151.75	-1.68145	-1.73037
151.8	-1.66591	-1.73003
151.85	-1.65405	-1.72981
151.9	-1.66193	-1.72956
151.95	-1.66777	-1.72926
152	-1.67153	-1.729
152.05	-1.67009	-1.72877
152.1	-1.65953	-1.72853
152.15	-1.67488	-1.72818
152.2	-1.67587	-1.72798
152.25	-1.67107	-1.72774
152.3	-1.65642	-1.72756
152.35	-1.65839	-1.72729
152.4	-1.65792	-1.72706
152.45	-1.66485	-1.72679
152.5	-1.68637	-1.72656
152.55	-1.64799	-1.72629
152.6	-1.66224	-1.72607
152.65	-1.67298	-1.72583
152.7	-1.66844	-1.72559
152.75	-1.66469	-1.72527
152.8	-1.67803	-1.72512
152.85	-1.6805	-1.72488
152.9	-1.66413	-1.72463
152.95	-1.67405	-1.72435
153	-1.67349	-1.72409
153.05	-1.67408	-1.72384
153.1	-1.65457	-1.72362
153.15	-1.65541	-1.72328
153.2	-1.666	-1.72306
153.25	-1.68165	-1.72278
153.3	-1.68698	-1.72249
153.35	-1.69142	-1.7223
153.4	-1.66654	-1.72207
153.45	-1.66758	-1.72179
153.5	-1.68097	-1.72161
153.55	-1.67428	-1.72119
153.6	-1.6628	-1.72092
153.65	-1.66886	-1.72066
153.7	-1.68276	-1.72033
153.75	-1.65613	-1.72007
153.8	-1.67092	-1.71988
153.85	-1.67896	-1.71954
153.9	-1.65611	-1.71935
153.95	-1.65235	-1.71917
154	-1.67562	-1.71888
154.05	-1.66463	-1.71872
154.1	-1.67644	-1.71843
154.15	-1.65602	-1.71824
154.2	-1.66688	-1.71803
154.25	-1.6662	-1.71777
154.3	-1.68323	-1.71742
154.35	-1.68096	-1.71715
154.4	-1.67343	-1.71683
154.45	-1.66608	-1.7165
154.5	-1.67207	-1.71621
154.55	-1.65859	-1.71592
154.6	-1.66931	-1.71578
154.65	-1.65854	-1.7154
154.7	-1.69104	-1.71508
154.75	-1.67135	-1.71483
154.8	-1.66323	-1.71451
154.85	-1.6708	-1.71419
154.9	-1.66579	-1.714
154.95	-1.66462	-1.71385
155	-1.67442	-1.71357
155.05	-1.66157	-1.71333
155.1	-1.66921	-1.7131
155.15	-1.66607	-1.71291
155.2	-1.67795	-1.71278
155.25	-1.66599	-1.71266
155.3	-1.66103	-1.71242
155.35	-1.68585	-1.71209
155.4	-1.67516	-1.71189
155.45	-1.66282	-1.71166
155.5	-1.65488	-1.71146
155.55	-1.66587	-1.71119
155.6	-1.67482	-1.71098
155.65	-1.6707	-1.71081
155.7	-1.6655	-1.71061
155.75	-1.65841	-1.71036
155.8	-1.66706	-1.71005
155.85	-1.65346	-1.70979
155.9	-1.66495	-1.7095
155.95	-1.68154	-1.70925
156	-1.65665	-1.70902
156.05	-1.65985	-1.70878
156.1	-1.66253	-1.70856
156.15	-1.66838	-1.70829
156.2	-1.67029	-1.70808
156.25	-1.65801	-1.70791
156.3	-1.65299	-1.70762
156.35	-1.66572	-1.70736
156.4	-1.68687	-1.70698
156.45	-1.67959	-1.70685
156.5	-1.67322	-1.70666
156.55	-1.66149	-1.70647
156.6	-1.68433	-1.70623
156.65	-1.67251	-1.70596
156.7	-1.67046	-1.70579
156.75	-1.65138	-1.70557
156.8	-1.66658	-1.70533
156.85	-1.65126	-1.70504
156.9	-1.6821	-1.70483
156.95	-1.66218	-1.70455
157	-1.63943	-1.70422
157.05	-1.66652	-1.70393
157.1	-1.67672	-1.70367
157.15	-1.65316	-1.70349
157.2	-1.65819	-1.70314
157.25	-1.66914	-1.70293
157.3	-1.65077	-1.7027
157.35	-1.68014	-1.70249
157.4	-1.6548	-1.70219
157.45	-1.66456	-1.70191
157.5	-1.65154	-1.70165
157.55	-1.66288	-1.70137
157.6	-1.67477	-1.70109
157.65	-1.65519	-1.70081
157.7	-1.67423	-1.70057
157.75	-1.65522	-1.70037
157.8	-1.67249	-1.70025
157.85	-1.68132	-1.70005
157.9	-1.66242	-1.69979
157.95	-1.65077	-1.69953
158	-1.65583	-1.69929
158.05	-1.66289	-1.69902
158.1	-1.66143	-1.69885
158.15	-1.65775	-1.69871
158.2	-1.65505	-1.69842
158.25	-1.66813	-1.69828
158.3	-1.66545	-1.69815
158.35	-1.65472	-1.698
158.4	-1.66152	-1.6978
158.45	-1.65141	-1.69761
158.5	-1.65545	-1.6974
158.55	-1.66083	-1.69714
158.6	-1.66768	-1.69682
158.65	-1.67824	-1.69653
158.7	-1.65325	-1.69629
158.75	-1.67617	-1.69597
158.8	-1.66819	-1.69574
158.85	-1.65257	-1.69541
158.9	-1.6766	-1.69518
158.95	-1.66491	-1.69484
159	-1.65538	-1.69456
159.05	-1.65358	-1.69436
159.1	-1.66102	-1.69415
159.15	-1.65294	-1.69392
159.2	-1.65247	-1.69359
159.25	-1.67477	-1.69344
159.3	-1.65137	-1.69318
159.35	-1.67036	-1.69287
159.4	-1.64957	-1.69257
159.45	-1.66134	-1.69236
159.5	-1.65788	-1.69202
159.55	-1.66077	-1.69179
159.6	-1.64843	-1.69161
159.65	-1.6673	-1.69137
159.7	-1.67614	-1.69114
159.75	-1.65892	-1.69096
159.8	-1.65616	-1.69065
159.85	-1.66226	-1.6905
159.9	-1.66843	-1.69026
159.95	-1.65395	-1.69004
160	-1.66464	-1.68983
160.05	-1.65249	-1.68951
160.1	-1.65277	-1.68926
160.15	-1.65316	-1.68913
160.2	-1.66431	-1.6889
160.25	-1.64976	-1.68871
160.3	-1.64952	-1.68851
160.35	-1.66912	-1.68833
160.4	-1.65679	-1.68813
160.45	-1.66546	-1.68793
160.5	-1.65497	-1.68774
160.55	-1.6547	-1.6875
160.6	-1.64295	-1.68726
160.65	-1.67999	-1.68714
160.7	-1.66056	-1.68698
160.75	-1.66245	-1.68666
160.8	-1.66073	-1.68638
160.85	-1.64278	-1.68621
160.9	-1.6713	-1.68606
160.95	-1.65799	-1.68582
161	-1.65874	-1.68558
161.05	-1.64565	-1.68536
161.1	-1.67423	-1.68504
161.15	-1.65606	-1.68477
161.2	-1.64977	-1.6845
161.25	-1.67214	-1.68438
161.3	-1.63987	-1.68413
161.35	-1.64351	-1.68383
161.4	-1.64834	-1.6836
161.45	-1.65023	-1.68345
161.5	-1.66002	-1.68319
161.55	-1.66552	-1.68298
161.6	-1.65359	-1.68286
161.65	-1.6441	-1.68265
161.7	-1.64742	-1.68251
161.75	-1.64418	-1.68237
161.8	-1.66247	-1.68212
161.85	-1.64712	-1.68193
161.9	-1.64743	-1.68175
161.95	-1.63969	-1.6815
162	-1.65108	-1.6813
162.05	-1.66454	-1.68109
162.1	-1.65479	-1.68083
162.15	-1.65321	-1.68061
162.2	-1.66311	-1.68033
162.25	-1.66463	-1.6801
162.3	-1.64315	-1.6799
162.35	-1.6604	-1.67973
162.4	-1.66218	-1.67949
162.45	-1.65457	-1.67932
162.5	-1.66085	-1.6792
162.55	-1.65811	-1.67906
162.6	-1.66516	-1.6789
162.65	-1.64289	-1.67865
162.7	-1.65447	-1.67844
162.75	-1.65776	-1.67811
162.8	-1.67165	-1.67793
162.85	-1.65659	-1.67777
162.9	-1.66396	-1.67751
162.95	-1.66464	-1.67732
163	-1.64292	-1.67708
163.05	-1.66712	-1.67694
163.1	-1.67428	-1.67677
163.15	-1.65571	-1.67654
163.2	-1.63813	-1.67639
163.25	-1.65649	-1.67618
163.3	-1.65176	-1.67591
163.35	-1.65093	-1.67561
163.4	-1.64348	-1.67532
163.45	-1.66197	-1.67509
163.5	-1.6633	-1.67487
163.55	-1.6624	-1.6747
163.6	-1.64801	-1.67457
163.65	-1.67787	-1.67442
163.7	-1.64969	-1.67429
163.75	-1.67919	-1.67415
163.8	-1.65386	-1.67391
163.85	-1.66306	-1.67378
163.9	-1.6588	-1.6736
163.95	-1.65746	-1.67343
164	-1.65687	-1.67328
164.05	-1.67385	-1.67313
164.1	-1.65453	-1.6729
164.15	-1.65038	-1.67268
164.2	-1.65834	-1.67234
164.25	-1.66208	-1.67222
164.3	-1.67243	-1.67199
164.35	-1.64617	-1.67188
164.4	-1.66352	-1.67175
164.45	-1.65837	-1.67164
164.5	-1.66052	-1.67134
164.55	-1.66334	-1.67115
164.6	-1.66484	-1.67091
164.65	-1.66582	-1.67078
164.7	-1.67065	-1.67067
164.75	-1.6504	-1.67043
164.8	-1.68157	-1.67015
164.85	-1.66086	-1.67003
164.9	-1.66537	-1.66987
164.95	-1.67033	-1.66965
165	-1.65619	-1.66932
165.05	-1.66257	-1.66914
165.1	-1.66108	-1.66887
165.15	-1.66466	-1.66876
165.2	-1.65371	-1.66862
165.25	-1.66778	-1.66841
165.3	-1.66361	-1.66823
165.35	-1.65713	-1.66796
165.4	-1.66198	-1.66766
165.45	-1.65394	-1.66749
165.5	-1.65463	-1.66735
165.55	-1.67203	-1.66718
165.6	-1.66529	-1.66698
165.65	-1.66272	-1.66677
165.7	-1.66178	-1.66656
165.75	-1.64859	-1.66634
165.8	-1.65226	-1.66616
165.85	-1.64857	-1.66592
165.9	-1.66216	-1.66587
165.95	-1.66386	-1.66578
166	-1.66537	-1.66566
166.05	-1.66688	-1.66545
166.1	-1.6429	-1.66521
166.15	-1.66546	-1.66499
166.2	-1.65641	-1.66478
166.25	-1.64013	-1.66477
166.3	-1.65606	-1.66459
166.35	-1.6671	-1.66442
166.4	-1.66659	-1.6642
166.45	-1.65008	-1.66396
166.5	-1.66168	-1.66381
166.55	-1.65796	-1.66362
166.6	-1.65465	-1.66338
166.65	-1.66206	-1.66328
166.7	-1.6558	-1.66311
166.75	-1.66741	-1.66292
166.8	-1.65999	-1.66278
166.85	-1.65244	-1.66248
166.9	-1.65854	-1.66233
166.95	-1.66559	-1.66217
167	-1.65101	-1.66209
167.05	-1.66629	-1.66189
167.1	-1.64575	-1.66175
167.15	-1.65506	-1.66151
167.2	-1.66693	-1.66139
167.25	-1.65477	-1.66121
167.3	-1.6523	-1.66107
167.35	-1.66753	-1.66087
167.4	-1.64759	-1.66077
167.45	-1.66916	-1.66062
167.5	-1.66076	-1.66049
167.55	-1.64432	-1.66024
167.6	-1.6632	-1.65999
167.65	-1.646	-1.65985
167.7	-1.67178	-1.65969
167.75	-1.66365	-1.65943
167.8	-1.65294	-1.65916
167.85	-1.66985	-1.65892
167.9	-1.66164	-1.65878
167.95	-1.65219	-1.65867
168	-1.65928	-1.65849
168.05	-1.66641	-1.6583
168.1	-1.6652	-1.6582
168.15	-1.65475	-1.6581
168.2	-1.65465	-1.65781
168.25	-1.6585	-1.65766
168.3	-1.66722	-1.65746
168.35	-1.66171	-1.65726
168.4	-1.66292	-1.65721
168.45	-1.66844	-1.65695
168.5	-1.66908	-1.6568
168.55	-1.66109	-1.65665
168.6	-1.65942	-1.65644
168.65	-1.66168	-1.65619
168.7	-1.67329	-1.65611
168.75	-1.66901	-1.65598
168.8	-1.65823	-1.65576
168.85	-1.66522	-1.6555
168.9	-1.66096	-1.65529
168.95	-1.65866	-1.65505
169	-1.66509	-1.65488
169.05	-1.66582	-1.65481
169.1	-1.65078	-1.6546
169.15	-1.67482	-1.65443
169.2	-1.63807	-1.65421
169.25	-1.66761	-1.65422
169.3	-1.67996	-1.65404
169.35	-1.64558	-1.65395
169.4	-1.65922	-1.65376
169.45	-1.66226	-1.65363
169.5	-1.67399	-1.65352
169.55	-1.65439	-1.65335
169.6	-1.6582	-1.65321
169.65	-1.66381	-1.65315
169.7	-1.66802	-1.65297
169.75	-1.66941	-1.65279
169.8	-1.67051	-1.65254
169.85	-1.66769	-1.65235
169.9	-1.68439	-1.65218
169.95	-1.63996	-1.652
170	-1.66499	-1.65182
170.05	-1.66486	-1.65168
170.1	-1.67517	-1.65143
170.15	-1.6578	-1.65135
170.2	-1.66453	-1.65127
170.25	-1.67084	-1.65109
170.3	-1.63584	-1.65097
170.35	-1.64596	-1.65083
170.4	-1.66816	-1.6506
170.45	-1.6589	-1.65043
170.5	-1.65975	-1.65027
170.55	-1.6556	-1.65014
170.6	-1.66377	-1.64996
170.65	-1.66328	-1.64983
170.7	-1.63922	-1.64964
170.75	-1.65021	-1.6495
170.8	-1.66781	-1.64933
170.85	-1.65774	-1.64912
170.9	-1.65189	-1.64897
170.95	-1.65895	-1.64889
171	-1.66204	-1.64867
171.05	-1.65532	-1.64854
171.1	-1.6663	-1.64843
171.15	-1.64805	-1.64831
171.2	-1.64608	-1.64806
171.25	-1.65464	-1.64784
171.3	-1.65591	-1.6476
171.35	-1.65545	-1.6475
171.4	-1.65252	-1.64739
171.45	-1.66127	-1.64721
171.5	-1.64574	-1.64708
171.55	-1.65687	-1.64688
171.6	-1.67441	-1.64656
171.65	-1.66168	-1.64639
171.7	-1.66593	-1.64622
171.75	-1.65005	-1.64612
171.8	-1.66001	-1.64593
171.85	-1.66815	-1.64581
171.9	-1.65552	-1.64563
171.95	-1.64981	-1.64553
172	-1.66398	-1.64537
172.05	-1.65396	-1.64515
172.1	-1.67479	-1.64508
172.15	-1.67223	-1.64483
172.2	-1.65097	-1.64468
172.25	-1.65139	-1.64457
172.3	-1.67826	-1.64431
172.35	-1.6576	-1.64415
172.4	-1.65297	-1.64406
172.45	-1.67097	-1.64395
172.5	-1.66316	-1.64389
172.55	-1.65552	-1.6437
172.6	-1.66142	-1.64367
172.65	-1.67258	-1.64349
172.7	-1.6441	-1.64332
172.75	-1.65866	-1.64314
172.8	-1.65717	-1.64301
172.85	-1.65389	-1.64278
172.9	-1.66574	-1.64264
172.95	-1.67027	-1.64241
173	-1.65986	-1.64228
173.05	-1.6571	-1.64211
173.1	-1.65326	-1.64198
173.15	-1.65222	-1.64189
173.2	-1.65666	-1.64189
173.25	-1.6628	-1.64174
173.3	-1.64901	-1.6415
173.35	-1.65955	-1.64141
173.4	-1.65421	-1.64118
173.45	-1.66005	-1.64109
173.5	-1.64404	-1.64097
173.55	-1.67664	-1.64087
173.6	-1.66545	-1.64061
173.65	-1.68283	-1.64056
173.7	-1.65738	-1.64053
173.75	-1.65528	-1.64036
173.8	-1.65443	-1.64016
173.85	-1.64868	-1.63999
173.9	-1.64269	-1.63983
173.95	-1.6303	-1.63971
174	-1.64872	-1.63962
174.05	-1.65652	-1.63942
174.1	-1.66594	-1.63925
174.15	-1.65894	-1.63917
174.2	-1.65362	-1.63895
174.25	-1.66728	-1.63874
174.3	-1.65876	-1.63861
174.35	-1.6627	-1.63846
174.4	-1.65825	-1.63834
174.45	-1.66273	-1.63813
174.5	-1.65793	-1.63793
174.55	-1.6406	-1.63779
174.6	-1.65172	-1.63761
174.65	-1.65935	-1.63743
174.7	-1.65208	-1.63731
174.75	-1.6582	-1.6373
174.8	-1.64192	-1.63716
174.85	-1.65694	-1.63704
174.9	-1.65718	-1.63694
174.95	-1.65023	-1.63672
175	-1.65809	-1.63654
175.05	-1.64509	-1.6364
175.1	-1.65176	-1.63634
175.15	-1.64785	-1.6362
175.2	-1.67139	-1.63611
175.25	-1.66711	-1.63597
175.3	-1.6567	-1.63576
175.35	-1.66412	-1.63555
175.4	-1.6698	-1.63539
175.45	-1.66106	-1.63522
175.5	-1.66554	-1.63498
175.55	-1.65303	-1.63482
175.6	-1.67823	-1.63467
175.65	-1.64773	-1.63449
175.7	-1.65287	-1.63438
175.75	-1.64838	-1.63424
175.8	-1.66387	-1.63407
175.85	-1.66276	-1.63378
175.9	-1.66876	-1.63364
175.95	-1.65147	-1.63348
176	-1.67335	-1.63329
176.05	-1.63867	-1.6331
176.1	-1.65621	-1.63301
176.15	-1.65684	-1.63287
176.2	-1.66497	-1.63267
176.25	-1.658	-1.63251
176.3	-1.65699	-1.63235
176.35	-1.65537	-1.63223
176.4	-1.67456	-1.63204
176.45	-1.66717	-1.63185
176.5	-1.66398	-1.63174
176.55	-1.65625	-1.63164
176.6	-1.63093	-1.63158
176.65	-1.6529	-1.6314
176.7	-1.66408	-1.63127
176.75	-1.66535	-1.63107
176.8	-1.65416	-1.63097
176.85	-1.66218	-1.63088
176.9	-1.66453	-1.6308
176.95	-1.65602	-1.63071
177	-1.66407	-1.63055
177.05	-1.67557	-1.63033
177.1	-1.65883	-1.63011
177.15	-1.67536	-1.62998
177.2	-1.66665	-1.62991
177.25	-1.66381	-1.62976
177.3	-1.65187	-1.62958
177.35	-1.65875	-1.62941
177.4	-1.65567	-1.62929
177.45	-1.67365	-1.62909
177.5	-1.66964	-1.62896
177.55	-1.6613	-1.62879
177.6	-1.65364	-1.62866
177.65	-1.65781	-1.62863
177.7	-1.65798	-1.62846
177.75	-1.66008	-1.62827
177.8	-1.66579	-1.62807
177.85	-1.6638	-1.62806
177.9	-1.67292	-1.62796
177.95	-1.67428	-1.62781
178	-1.66934	-1.62761
178.05	-1.65072	-1.62748
178.1	-1.67004	-1.62734
178.15	-1.66442	-1.62711
178.2	-1.65247	-1.62703
178.25	-1.66071	-1.6269
178.3	-1.67351	-1.62675
178.35	-1.65794	-1.6267
178.4	-1.65414	-1.62657
178.45	-1.65888	-1.6264
178.5	-1.64707	-1.62641
178.55	-1.65026	-1.62637
178.6	-1.65856	-1.62617
178.65	-1.67475	-1.62597
178.7	-1.64888	-1.62594
178.75	-1.66348	-1.62583
178.8	-1.66906	-1.62562
178.85	-1.65789	-1.6255
178.9	-1.64869	-1.62542
178.95	-1.66005	-1.62529
179	-1.65238	-1.62511
179.05	-1.66019	-1.625
179.1	-1.65445	-1.62487
179.15	-1.66137	-1.62467
179.2	-1.65562	-1.62456
179.25	-1.66535	-1.62448
179.3	-1.64509	-1.62439
179.35	-1.65956	-1.62427
179.4	-1.65404	-1.62406
179.45	-1.66319	-1.62391
179.5	-1.64825	-1.62371
179.55	-1.66103	-1.62358
179.6	-1.64676	-1.62343
179.65	-1.64769	-1.62326
179.7	-1.65612	-1.62316
179.75	-1.66559	-1.62291
179.8	-1.66326	-1.62271
179.85	-1.65409	-1.62254
179.9	-1.66475	-1.62244
179.95	-1.65415	-1.62231
180	-1.6369	-1.62216
180.05	-1.63956	-1.62203
180.1	-1.64635	-1.62196
180.15	-1.66415	-1.62184
180.2	-1.6512	-1.62166
180.25	-1.66341	-1.62153
180.3	-1.65763	-1.62151
180.35	-1.64476	-1.62138
180.4	-1.64508	-1.62117
180.45	-1.66423	-1.62101
180.5	-1.64113	-1.62087
180.55	-1.64773	-1.62074
180.6	-1.6682	-1.62055
180.65	-1.66484	-1.62051
180.7	-1.66051	-1.62041
180.75	-1.64112	-1.62028
180.8	-1.6496	-1.62015
180.85	-1.66089	-1.62006
180.9	-1.63854	-1.61987
180.95	-1.65736	-1.61973
181	-1.641	-1.61955
181.05	-1.65364	-1.61942
181.1	-1.6517	-1.61936
181.15	-1.65778	-1.61923
181.2	-1.65395	-1.61901
181.25	-1.65777	-1.61886
181.3	-1.64506	-1.61877
181.35	-1.65385	-1.61868
181.4	-1.67329	-1.61853
181.45	-1.65401	-1.61847
181.5	-1.66587	-1.61834
181.55	-1.64988	-1.61836
181.6	-1.64655	-1.61815
181.65	-1.65094	-1.61808
181.7	-1.6507	-1.61803
181.75	-1.64886	-1.61799
181.8	-1.66323	-1.6179
181.85	-1.64454	-1.61772
181.9	-1.64981	-1.6176
181.95	-1.66092	-1.61748
182	-1.66068	-1.61734
182.05	-1.68707	-1.61727
182.1	-1.66668	-1.61712
182.15	-1.66759	-1.61698
182.2	-1.66201	-1.61677
182.25	-1.65772	-1.61664
182.3	-1.65447	-1.61662
182.35	-1.67156	-1.61656
182.4	-1.66415	-1.61642
182.45	-1.64504	-1.61632
182.5	-1.67247	-1.61617
182.55	-1.65951	-1.61605
182.6	-1.65278	-1.61584
182.65	-1.64705	-1.6157
182.7	-1.66097	-1.61553
182.75	-1.64551	-1.61534
182.8	-1.6659	-1.61521
182.85	-1.65269	-1.6151
182.9	-1.65172	-1.61506
182.95	-1.67884	-1.61482
183	-1.6506	-1.61479
183.05	-1.65482	-1.6147
183.1	-1.6583	-1.61444
183.15	-1.65235	-1.6143
183.2	-1.6916	-1.61423
183.25	-1.63518	-1.61417
183.3	-1.66595	-1.61401
183.35	-1.65073	-1.61392
183.4	-1.67636	-1.61379
183.45	-1.65302	-1.61367
183.5	-1.65732	-1.61354
183.55	-1.66316	-1.61343
183.6	-1.64938	-1.61335
183.65	-1.66681	-1.61325
183.7	-1.65011	-1.61312
183.75	-1.65608	-1.61308
183.8	-1.64422	-1.61291
183.85	-1.66754	-1.61283
183.9	-1.65428	-1.61263
183.95	-1.65125	-1.61239
184	-1.66044	-1.61224
184.05	-1.64775	-1.61211
184.1	-1.64792	-1.61193
184.15	-1.66433	-1.61192
184.2	-1.65612	-1.61175
184.25	-1.65412	-1.61156
184.3	-1.66264	-1.6114
184.35	-1.65164	-1.61122
184.4	-1.65694	-1.61111
184.45	-1.63696	-1.61099
184.5	-1.65131	-1.61082
184.55	-1.65071	-1.61063
184.6	-1.6484	-1.61052
184.65	-1.65792	-1.61032
184.7	-1.652	-1.6101
184.75	-1.67164	-1.60993
184.8	-1.64772	-1.60988
184.85	-1.66328	-1.60975
184.9	-1.64588	-1.6096
184.95	-1.66683	-1.60941
185	-1.64419	-1.60936
185.05	-1.64996	-1.60928
185.1	-1.66622	-1.60926
185.15	-1.66537	-1.60906
185.2	-1.65573	-1.60894
185.25	-1.6655	-1.60875
185.3	-1.65183	-1.60855
185.35	-1.65065	-1.60844
185.4	-1.65713	-1.60835
185.45	-1.66085	-1.60829
185.5	-1.64001	-1.6081
185.55	-1.66082	-1.608
185.6	-1.64024	-1.60792
185.65	-1.63871	-1.60779
185.7	-1.66333	-1.60767
185.75	-1.65904	-1.60755
185.8	-1.62782	-1.6074
185.85	-1.65315	-1.60721
185.9	-1.64922	-1.60702
185.95	-1.66115	-1.60689
186	-1.64304	-1.6067
186.05	-1.66724	-1.60658
186.1	-1.64524	-1.60642
186.15	-1.66134	-1.60624
186.2	-1.65168	-1.60606
186.25	-1.65835	-1.60585
186.3	-1.6444	-1.60573
186.35	-1.64195	-1.60561
186.4	-1.67227	-1.60553
186.45	-1.64683	-1.60533
186.5	-1.6441	-1.60495
186.55	-1.66246	-1.60473
186.6	-1.65882	-1.60454
186.65	-1.64355	-1.60451
186.7	-1.66842	-1.60433
186.75	-1.6615	-1.60413
186.8	-1.66153	-1.60402
186.85	-1.6486	-1.60387
186.9	-1.65782	-1.60379
186.95	-1.64503	-1.60365
187	-1.65426	-1.60348
187.05	-1.66944	-1.60335
187.1	-1.65686	-1.60317
187.15	-1.64672	-1.60304
187.2	-1.64436	-1.60289
187.25	-1.63508	-1.60273
187.3	-1.65056	-1.6026
187.35	-1.64102	-1.60244
187.4	-1.66041	-1.60223
187.45	-1.63925	-1.60216
187.5	-1.65412	-1.60202
187.55	-1.65705	-1.60196
187.6	-1.6402	-1.60182
187.65	-1.64807	-1.60162
187.7	-1.66543	-1.60142
187.75	-1.65695	-1.60117
187.8	-1.65146	-1.60105
187.85	-1.64978	-1.60094
187.9	-1.65776	-1.60088
187.95	-1.65723	-1.60083
188	-1.64835	-1.60072
188.05	-1.65564	-1.6006
188.1	-1.64536	-1.6005
188.15	-1.64789	-1.60048
188.2	-1.64725	-1.60032
188.25	-1.65741	-1.60015
188.3	-1.65345	-1.60005
188.35	-1.66265	-1.59994
